word,word_detected,onset,offset,story_audio,PoS
called,called,1388.74,1388.91,slumlordreach,VBD
Space,space,1388.91,1389.23,slumlordreach,NNP
Adventures,adventures,1389.23,1389.74,slumlordreach,NNP
and,and,1389.74,1390.02,slumlordreach,CC
with,with,1390.36,1390.58,slumlordreach,IN
my,my,1390.58,1390.76,slumlordreach,PRP$
money,money,1390.76,1391.14,slumlordreach,NN
Space,space,1391.15,1391.43,slumlordreach,NNP
Adventures,adventures,1391.43,1391.78,slumlordreach,NNP
went,went,1391.78,1391.9,slumlordreach,VBD
over,over,1391.9,1392.01,slumlordreach,IN
to,to,1392.01,1392.11,slumlordreach,TO
Russia,russia,1392.11,1392.53,slumlordreach,NNP
and,and,1392.53,1392.61,slumlordreach,CC
negotiated,negotiated,1392.62,1393.1999999999998,slumlordreach,VBD
a,a,1393.2,1393.24,slumlordreach,DT
contract,contract,1393.24,1393.97,slumlordreach,NN
with,with,1393.97,1394.12,slumlordreach,IN
the,the,1394.12,1394.2099999999998,slumlordreach,DT
Russians,russians,1394.21,1394.61,slumlordreach,NNPS
to,to,1394.61,1394.6899999999998,slumlordreach,TO
be,be,1394.69,1394.77,slumlordreach,VB
able,able,1394.77,1394.85,slumlordreach,JJ
to,to,1394.849999,1394.929999,slumlordreach,TO
fly,fly,1394.929999,1395.209999,slumlordreach,VB
civilians,civilians,1395.21,1396.2,slumlordreach,NNS
on,on,1396.48,1396.71,slumlordreach,IN
the,the,1396.71,1396.78,slumlordreach,DT
Russian,russian,1396.78,1397.02,slumlordreach,JJ
Soyuz,<unk>,1397.07,1397.26,slumlordreach,NNP
to,to,1397.5,1397.6,slumlordreach,TO
the,the,1397.599999,1397.689999,slumlordreach,DT
International,international,1397.69,1398.04,slumlordreach,NNP
Space,space,1398.04,1398.28,slumlordreach,NNP
Station,station,1398.28,1398.74,slumlordreach,NNP
And,and,1399.099999,1399.219999,slumlordreach,CC
this,,,,slumlordreach,DT
was,was,1399.349999,1399.429999,slumlordreach,VBD
right,right,1399.429999,1399.649999,slumlordreach,JJ
when,when,1399.65,1399.75,slumlordreach,WRB
I,i,1399.75,1399.82,slumlordreach,PRP
sold,sold,1399.82,1400.22,slumlordreach,VBD
my,my,1400.219999,1400.359999,slumlordreach,PRP$
first,first,1400.36,1400.63,slumlordreach,JJ
game,game,1400.63,1400.8200000000002,slumlordreach,NN
company,company,1400.82,1401.1,slumlordreach,NN
Origin,origin,1401.099999,1401.659999,slumlordreach,NNP
I,i,1401.86,1402.0,slumlordreach,PRP
had,had,1402.0,1402.3,slumlordreach,VBD
the,the,1402.299999,1402.359999,slumlordreach,DT
money,money,1402.359999,1402.859999,slumlordreach,NN
I,i,1402.969999,1403.119999,slumlordreach,PRP
arranged,arranged,1403.119999,1403.479999,slumlordreach,VBD
the,the,1403.48,1403.55,slumlordreach,DT
ticket,ticket,1403.549999,1403.969999,slumlordreach,NN
I,i,1404.309999,1404.4499990000002,slumlordreach,PRP
was,was,1404.45,1404.6,slumlordreach,VBD
going,going,1404.61,1404.7299999999998,slumlordreach,VBG
to,to,1404.73,1404.81,slumlordreach,TO
become,become,1404.81,1405.14,slumlordreach,VB
the,the,1405.14,1405.25,slumlordreach,DT
first,first,1405.25,1405.68,slumlordreach,JJ
private,private,1405.68,1405.99,slumlordreach,JJ
citizen,citizen,1405.99,1406.62,slumlordreach,NN
to,to,1406.74,1406.92,slumlordreach,TO
ever,ever,1406.94,1407.26,slumlordreach,RB
fly,fly,1407.26,1407.53,slumlordreach,VB
into,into,1407.53,1407.7,slumlordreach,IN
space,space,1407.7,1408.26,slumlordreach,NN
Then,then,1409.58,1410.33,slumlordreach,RB
came,came,1410.79,1411.13,slumlordreach,VBD
the,the,1411.13,1411.24,slumlordreach,DT
2001,<unk>,1411.24,1411.63,slumlordreach,CD
internet,internet,1412.2800000000002,1412.69,slumlordreach,NN
stock,stock,1412.7,1413.0200000000002,slumlordreach,NN
market,market,1413.0200000000002,1413.12,slumlordreach,NN
crash,crash,1413.29,1413.9,slumlordreach,NN
and,and,1414.86,1415.1,slumlordreach,CC
with,with,1415.099999,1415.319999,slumlordreach,IN
it,it,1415.32,1415.58,slumlordreach,PRP
went,went,1415.79,1416.1,slumlordreach,VBD
all,all,1416.16,1416.8200000000002,slumlordreach,DT
of,of,1416.88,1417.0400000000002,slumlordreach,IN
my,my,1417.04,1417.15,slumlordreach,PRP$
wealth,wealth,1417.15,1417.5400000000002,slumlordreach,NN
And,and,1419.65,1419.9,slumlordreach,CC
so,so,1419.9,1420.14,slumlordreach,RB
not,not,1420.139999,1420.489999,slumlordreach,RB
only,only,1420.49,1420.82,slumlordreach,RB
did,did,1420.83,1420.96,slumlordreach,VBD
I,i,1420.959999,1421.019999,slumlordreach,PRP
have,have,1421.029999,1421.229999,slumlordreach,VBP
to,to,1421.23,1421.32,slumlordreach,TO
stop,stop,1421.32,1421.7,slumlordreach,VB
construction,construction,1421.699999,1422.229999,slumlordreach,NN
on,on,1422.23,1422.35,slumlordreach,IN
a,a,1422.35,1422.4299999999998,slumlordreach,DT
home,home,1422.43,1422.84,slumlordreach,NN
that,that,1422.84,1422.9399999999998,slumlordreach,WDT
I've,i've,1422.94,1423.0700000000002,slumlordreach,NNP
still,still,1423.07,1423.36,slumlordreach,RB
never,never,1423.36,1423.56,slumlordreach,RB
finished,finished,1423.56,1423.97,slumlordreach,VBN
but,but,1424.74,1424.8,slumlordreach,CC
we,we,1424.81,1424.97,slumlordreach,PRP
I,i,1424.97,1425.15,slumlordreach,PRP
had,had,1425.16,1425.34,slumlordreach,VBD
to,to,1425.34,1425.4199999999998,slumlordreach,TO
sell,sell,1425.42,1425.84,slumlordreach,VB
my,my,1425.86,1426.59,slumlordreach,PRP$
seat,seat,1426.96,1427.24,slumlordreach,NN
to,to,1427.25,1427.35,slumlordreach,TO
space,space,1427.35,1427.6799999999998,slumlordreach,NN
that,,,,slumlordreach,IN
I'd,,,,slumlordreach,NNP
spent,spent,1427.81,1428.08,slumlordreach,VBD
25,<unk>,1428.09,1428.4599999999998,slumlordreach,CD
years,years,1428.82,1429.1,slumlordreach,NNS
in,in,1429.1,1429.2099999999998,slumlordreach,IN
pursuit,pursuit,1429.21,1429.59,slumlordreach,NN
of,of,1429.61,1429.99,slumlordreach,IN
I,i,1430.36,1430.4799999999998,slumlordreach,PRP
sold,sold,1430.48,1430.71,slumlordreach,VBD
it,it,1430.71,1430.78,slumlordreach,PRP
to,to,1430.78,1430.85,slumlordreach,TO
a,a,1430.87,1430.91,slumlordreach,DT
man,man,1430.91,1431.16,slumlordreach,NN
named,named,1431.17,1431.41,slumlordreach,VBN
Dennis,dennis,1431.41,1431.71,slumlordreach,NNP
Tito,<unk>,1431.73,1432.26,slumlordreach,NNP
who,who,1432.57,1432.7,slumlordreach,WP
became,became,1432.7,1432.99,slumlordreach,VBD
the,the,1432.99,1433.08,slumlordreach,DT
first,first,1433.08,1433.59,slumlordreach,JJ
private,private,1433.75,1434.01,slumlordreach,JJ
citizen,citizen,1434.009999,1434.309999,slumlordreach,NN
in,in,1434.309999,1434.409999,slumlordreach,IN
space,space,1434.41,1434.93,slumlordreach,NN
Very,very,1436.13,1436.46,slumlordreach,NNP
sad,sad,1436.53,1436.75,slumlordreach,JJ
day,day,1436.759999,1436.9299990000002,slumlordreach,NN
for,for,1436.929999,1437.069999,slumlordreach,IN
me,me,1437.07,1437.34,slumlordreach,PRP
But,but,1438.27,1438.68,slumlordreach,CC
then,then,1439.039999,1439.219999,slumlordreach,RB
I,i,1439.219999,1439.269999,slumlordreach,PRP
went,went,1439.27,1439.42,slumlordreach,VBD
back,back,1439.43,1439.68,slumlordreach,RB
and,and,1439.68,1439.73,slumlordreach,CC
I,i,1439.73,1439.78,slumlordreach,PRP
said,said,1439.779999,1439.9199990000002,slumlordreach,VBD
okay,okay,1439.92,1440.44,slumlordreach,NN
I,i,1440.62,1440.7099999999998,slumlordreach,PRP
know,know,1440.71,1440.82,slumlordreach,VBP
what,what,1440.82,1440.9199999999998,slumlordreach,WP
to,to,1440.92,1440.94,slumlordreach,TO
I,i,1441.11,1441.12,slumlordreach,PRP
know,know,1441.12,1441.2099999999998,slumlordreach,VB
how,how,1441.21,1441.29,slumlordreach,WRB
to,to,1441.29,1441.35,slumlordreach,TO
make,make,1441.35,1441.49,slumlordreach,VB
games,games,1441.49,1441.86,slumlordreach,NNS
So,so,1441.87,1441.9499999999998,slumlordreach,NNP
I,i,1441.95,1442.0,slumlordreach,PRP
went,went,1442.0,1442.2,slumlordreach,VBD
back,back,1442.2,1442.36,slumlordreach,RB
and,and,1442.36,1442.4499999999998,slumlordreach,CC
started,started,1442.45,1442.61,slumlordreach,VBD
another,another,1442.61,1442.82,slumlordreach,DT
game,game,1442.82,1443.04,slumlordreach,NN
company,company,1443.04,1443.37,slumlordreach,NN
built,built,1443.37,1443.56,slumlordreach,VBD
some,some,1443.56,1443.64,slumlordreach,DT
more,more,1443.64,1443.8000000000002,slumlordreach,RBR
games,games,1443.8,1444.13,slumlordreach,NNS
sold,sold,1444.13,1444.36,slumlordreach,VBD
some,some,1444.36,1444.4499999999998,slumlordreach,DT
more,more,1444.45,1444.62,slumlordreach,RBR
games,games,1444.62,1445.1699999999998,slumlordreach,NNS
And,and,1445.44,1445.61,slumlordreach,CC
as,as,1445.61,1445.7099999999998,slumlordreach,RB
soon,soon,1445.71,1446.11,slumlordreach,RB
as,as,1446.11,1446.3,slumlordreach,IN
I,i,1446.3,1446.43,slumlordreach,PRP
had,had,1446.44,1446.81,slumlordreach,VBD
enough,enough,1446.81,1447.07,slumlordreach,JJ
money,money,1447.07,1447.32,slumlordreach,NN
to,to,1447.32,1447.41,slumlordreach,TO
pay,pay,1447.41,1447.59,slumlordreach,VB
for,for,1447.59,1447.6999999999998,slumlordreach,IN
a,a,1447.7,1447.74,slumlordreach,DT
ticket,ticket,1447.74,1448.0,slumlordreach,NN
to,to,1448.0,1448.07,slumlordreach,TO
space,space,1448.07,1448.61,slumlordreach,NN
first,first,1449.05,1449.29,slumlordreach,JJ
thing,thing,1449.29,1449.43,slumlordreach,NN
I,i,1449.429999,1449.469999,slumlordreach,PRP
did,did,1449.469999,1449.639999,slumlordreach,VBD
with,with,1449.639999,1449.759999,slumlordreach,IN
all,all,1449.77,1450.08,slumlordreach,PDT
the,the,1450.08,1450.16,slumlordreach,DT
wealth,wealth,1450.16,1450.41,slumlordreach,NN
I'd,i'd,1450.46,1450.6,slumlordreach,NNP
generated,generated,1450.599999,1451.019999,slumlordreach,VBD
to,to,1451.02,1451.09,slumlordreach,TO
date,date,1451.09,1451.4199999999998,slumlordreach,NN
was,was,1451.48,1451.92,slumlordreach,VBD
I,i,1451.98,1452.16,slumlordreach,PRP
plunked,<unk>,1452.469999,1452.509999,slumlordreach,VBD
down,down,1452.509999,1452.6999990000002,slumlordreach,RP
my,my,1452.7,1452.82,slumlordreach,PRP$
deposits,deposits,1452.82,1453.53,slumlordreach,NNS
my,my,1454.0,1454.17,slumlordreach,PRP$
non,non,1454.17,1454.46,slumlordreach,JJ
refundable,refundable,1454.46,1454.88,slumlordreach,JJ
deposits,deposits,1454.88,1455.5,slumlordreach,NNS
on,on,1455.929999,1456.109999,slumlordreach,IN
my,my,1456.109999,1456.209999,slumlordreach,PRP$
trip,trip,1456.209999,1456.409999,slumlordreach,NN
to,to,1456.42,1456.5,slumlordreach,TO
space,space,1456.5,1457.05,slumlordreach,NN
But,but,1457.99,1458.14,slumlordreach,CC
just,just,1458.139999,1458.319999,slumlordreach,RB
because,because,1458.32,1458.64,slumlordreach,IN
you,you,1458.64,1458.75,slumlordreach,PRP
want,want,1458.75,1458.93,slumlordreach,VBP
to,to,1458.93,1458.98,slumlordreach,TO
go,go,1458.98,1459.45,slumlordreach,VB
just,just,1459.73,1459.97,slumlordreach,RB
because,because,1459.97,1460.27,slumlordreach,IN
you've,you've,1460.27,1460.42,slumlordreach,RB
arranged,arranged,1460.42,1461.02,slumlordreach,VBN
the,the,1461.02,1461.14,slumlordreach,DT
business,business,1461.15,1461.5,slumlordreach,NN
to,to,1461.5,1461.62,slumlordreach,TO
be,be,1461.62,1461.6999999999998,slumlordreach,VB
able,able,1461.7,1461.82,slumlordreach,JJ
to,to,1461.82,1461.9,slumlordreach,TO
go,go,1461.9,1462.26,slumlordreach,VB
just,just,1462.46,1462.69,slumlordreach,RB
because,because,1462.69,1463.0,slumlordreach,IN
you've,you've,1463.0,1463.2,slumlordreach,NN
paid,paid,1463.31,1463.59,slumlordreach,VBN
to,to,1463.6,1463.7099999999998,slumlordreach,TO
go,go,1463.71,1464.17,slumlordreach,VB
doesn't,doesn't,1464.67,1465.18,slumlordreach,JJ
mean,mean,1465.18,1465.39,slumlordreach,NN
they,they,1465.39,1465.51,slumlordreach,PRP
will,will,1465.51,1465.76,slumlordreach,MD
let,let,1465.76,1465.98,slumlordreach,VB
you,you,1465.98,1466.16,slumlordreach,PRP
go,go,1466.16,1466.59,slumlordreach,VB
There's,there's,1467.44,1467.64,slumlordreach,NNP
one,one,1467.65,1468.0300000000002,slumlordreach,CD
more,more,1468.03,1468.3,slumlordreach,JJR
major,major,1468.3,1468.62,slumlordreach,JJ
hurdle,hurdle,1468.62,1469.04,slumlordreach,NN
which,which,1469.33,1469.59,slumlordreach,WDT
is,is,1469.59,1470.03,slumlordreach,VBZ
medical,medical,1470.16,1470.65,slumlordreach,JJ
exams,exams,1470.65,1471.37,slumlordreach,NNS
And,and,1474.779999,1475.089999,slumlordreach,CC
to,to,1475.1,1475.2199999999998,slumlordreach,TO
go,go,1475.219999,1475.379999,slumlordreach,VB
in,in,1475.379999,1475.469999,slumlordreach,IN
space,space,1475.469999,1475.899999,slumlordreach,NN
which,which,1475.91,1476.0700000000002,slumlordreach,WDT
is,is,1476.07,1476.28,slumlordreach,VBZ
challenging,challenging,1476.4,1477.0,slumlordreach,VBG
physiologically,physiologically,1477.0,1477.93,slumlordreach,RB
they,they,1478.51,1479.01,slumlordreach,PRP
study,study,1479.02,1479.3,slumlordreach,VBP
your,your,1479.3,1479.43,slumlordreach,PRP$
body,body,1479.43,1479.66,slumlordreach,NN
in,in,1479.66,1479.8200000000002,slumlordreach,IN
great,great,1479.82,1480.13,slumlordreach,JJ
detail,detail,1480.13,1480.66,slumlordreach,NN
And,and,1480.96,1481.06,slumlordreach,CC
when,when,1481.06,1481.16,slumlordreach,WRB
they,they,1481.16,1481.23,slumlordreach,PRP
did,did,1481.23,1481.38,slumlordreach,VBD
this,this,1481.38,1481.5100000000002,slumlordreach,DT
on,on,1481.51,1481.64,slumlordreach,IN
me,me,1481.64,1481.91,slumlordreach,PRP
they,they,1481.91,1482.0600000000002,slumlordreach,PRP
found,found,1482.06,1482.37,slumlordreach,VBD
something,something,1482.37,1482.9499999999998,slumlordreach,NN
they,they,1483.11,1483.29,slumlordreach,PRP
found,found,1483.29,1483.59,slumlordreach,VBD
fairly,fairly,1483.59,1483.84,slumlordreach,RB
alarming,alarming,1483.84,1484.27,slumlordreach,VBG
They,they,1484.27,1484.35,slumlordreach,PRP
found,found,1484.349999,1484.549999,slumlordreach,VBD
something,something,1484.55,1484.79,slumlordreach,NN
called,called,1484.79,1484.96,slumlordreach,VBN
a,a,1484.96,1485.04,slumlordreach,DT
hemangioma,<unk>,1485.04,1486.0,slumlordreach,NN
on,on,1486.09,1486.29,slumlordreach,IN
my,my,1486.29,1486.41,slumlordreach,PRP$
liver,liver,1486.41,1486.8200000000002,slumlordreach,NN
And,and,1487.57,1487.71,slumlordreach,CC
in,in,1487.71,1487.77,slumlordreach,IN
this,this,1487.77,1487.96,slumlordreach,DT
case,case,1487.98,1488.39,slumlordreach,NN
in,in,1488.44,1488.54,slumlordreach,IN
the,the,1488.54,1488.61,slumlordreach,DT
case,case,1488.61,1488.83,slumlordreach,NN
of,of,1488.83,1488.99,slumlordreach,IN
rapid,rapid,1488.99,1489.49,slumlordreach,JJ
depressurization,<unk>,1489.5,1490.46,slumlordreach,NN
of,of,1490.469999,1490.5599989999998,slumlordreach,IN
a,,,,slumlordreach,DT
spacecraft,<unk>,1491.03,1491.43,slumlordreach,NN
it,it,1491.83,1491.99,slumlordreach,PRP
would,would,1491.99,1492.13,slumlordreach,MD
represent,represent,1492.129999,1492.529999,slumlordreach,VB
an,an,1492.529999,1492.569999,slumlordreach,DT
increased,increased,1492.59,1493.02,slumlordreach,JJ
chance,chance,1493.02,1493.27,slumlordreach,NN
of,of,1493.27,1493.35,slumlordreach,IN
internal,internal,1493.35,1493.7199999999998,slumlordreach,JJ
bleeding,bleeding,1493.719999,1494.259999,slumlordreach,NN
which,which,1494.39,1494.59,slumlordreach,WDT
you,you,1494.59,1494.6799999999998,slumlordreach,PRP
could,could,1494.68,1494.79,slumlordreach,MD
neither,neither,1494.8,1495.1699999999998,slumlordreach,RB
diagnose,diagnose,1495.17,1496.0800000000002,slumlordreach,VB
nor,nor,1496.15,1496.6,slumlordreach,CC
cure,cure,1496.61,1497.2199999999998,slumlordreach,NN
and,and,1497.75,1497.96,slumlordreach,CC
therefore,therefore,1497.96,1498.33,slumlordreach,RB
be,be,1498.36,1498.53,slumlordreach,VB
fatal,fatal,1498.53,1498.96,slumlordreach,JJ
And,and,1500.03,1500.23,slumlordreach,CC
so,so,1500.23,1500.31,slumlordreach,RB
they,they,1500.31,1500.4299999999998,slumlordreach,PRP
said,said,1500.44,1500.63,slumlordreach,VBD
Richard,richard,1500.63,1501.1,slumlordreach,NNP
you,you,1501.74,1501.93,slumlordreach,PRP
can't,can't,1501.93,1502.19,slumlordreach,VBP
go,go,1502.19,1502.27,slumlordreach,VB
to,to,1502.27,1502.35,slumlordreach,TO
space,space,1502.349999,1502.649999,slumlordreach,NN
with,with,1502.65,1502.8000000000002,slumlordreach,IN
that,that,1502.8,1503.06,slumlordreach,DT
So,so,1503.96,1504.12,slumlordreach,NNP
you,you,1504.12,1504.2099999999998,slumlordreach,PRP
either,either,1504.21,1504.45,slumlordreach,RB
have,have,1504.46,1504.72,slumlordreach,VBP
to,to,1504.719999,1505.039999,slumlordreach,TO
give,give,1505.3,1505.66,slumlordreach,VB
up,up,1505.66,1505.9,slumlordreach,RP
your,your,1505.92,1506.2,slumlordreach,PRP$
large,large,1506.2,1506.5,slumlordreach,JJ
deposits,deposits,1506.5,1506.86,slumlordreach,NNS
that,that,1506.86,1507.0,slumlordreach,WDT
you've,you've,1507.0,1507.1,slumlordreach,VBP
already,already,1507.099999,1507.299999,slumlordreach,RB
made,made,1507.299999,1507.529999,slumlordreach,VBN
now,now,1507.53,1507.65,slumlordreach,RB
to,to,1507.65,1507.74,slumlordreach,TO
go,go,1507.74,1507.83,slumlordreach,VB
to,to,1507.83,1507.91,slumlordreach,TO
space,space,1507.91,1508.44,slumlordreach,NN
or,or,1508.88,1509.12,slumlordreach,CC
you,you,1509.12,1509.1799999999998,slumlordreach,PRP
have,have,1509.179999,1509.289999,slumlordreach,VBP
to,to,1509.29,1509.35,slumlordreach,TO
undergo,undergo,1509.349999,1509.749999,slumlordreach,VB
life,life,1509.75,1510.03,slumlordreach,NN
threatening,threatening,1510.029999,1510.529999,slumlordreach,VBG
surgery,surgery,1510.529999,1511.1699990000002,slumlordreach,NN
So,so,1511.559999,1511.719999,slumlordreach,RB
what,what,1511.719999,1511.779999,slumlordreach,WP
do,do,1511.779999,1511.819999,slumlordreach,VBP
you,you,1511.82,1511.85,slumlordreach,PRP
think,think,1511.85,1511.98,slumlordreach,VB
I,i,1511.98,1512.02,slumlordreach,PRP
did,did,1512.02,1512.37,slumlordreach,VBD
I,i,1513.65,1513.75,slumlordreach,PRP
now,now,1513.75,1513.92,slumlordreach,RB
have,have,1513.92,1514.0500000000002,slumlordreach,VBP
a,a,1514.05,1514.13,slumlordreach,DT
16,<unk>,1514.14,1514.5600000000002,slumlordreach,CD
inch,inch,1514.56,1514.69,slumlordreach,NN
scar,scar,1514.69,1515.3200000000002,slumlordreach,NN
as,as,1516.88,1517.11,slumlordreach,IN
a,a,1517.21,1517.26,slumlordreach,DT
memento,memento,1517.26,1517.84,slumlordreach,NN
of,of,1517.84,1518.08,slumlordreach,IN
my,my,1518.08,1518.6899999999998,slumlordreach,PRP$
quest,quest,1518.72,1519.33,slumlordreach,JJS
to,to,1519.48,1519.61,slumlordreach,TO
find,find,1519.61,1519.88,slumlordreach,VB
my,my,1519.88,1520.0200000000002,slumlordreach,PRP$
way,way,1520.02,1520.19,slumlordreach,NN
into,into,1520.19,1520.34,slumlordreach,IN
space,space,1520.34,1520.9499999999998,slumlordreach,NN
And,and,1522.77,1522.95,slumlordreach,CC
so,so,1522.95,1523.0800000000002,slumlordreach,RB
finally,finally,1523.08,1523.52,slumlordreach,RB
after,after,1523.53,1523.8,slumlordreach,IN
that,that,1523.809999,1524.159999,slumlordreach,DT
hurdle,hurdle,1524.16,1524.44,slumlordreach,NN
was,was,1524.44,1524.63,slumlordreach,VBD
passed,passed,1524.63,1525.11,slumlordreach,VBN
I,i,1525.44,1525.61,slumlordreach,PRP
finally,finally,1525.61,1525.9499999999998,slumlordreach,RB
began,began,1525.95,1526.27,slumlordreach,VBD
my,my,1526.27,1526.36,slumlordreach,PRP$
training,training,1526.36,1526.6999999999998,slumlordreach,NN
in,in,1526.7,1526.81,slumlordreach,IN
Russia,russia,1526.809999,1527.309999,slumlordreach,NNP
Spent,spent,1528.02,1528.27,slumlordreach,NNP
about,about,1528.27,1528.46,slumlordreach,IN
a,a,1528.459999,1528.539999,slumlordreach,DT
year,year,1528.539999,1528.769999,slumlordreach,NN
in,in,1528.77,1528.91,slumlordreach,IN
Russia,russia,1528.91,1529.13,slumlordreach,NNP
in,in,1529.129999,1529.249999,slumlordreach,IN
preparations,preparations,1529.25,1530.06,slumlordreach,NNS
Uh,uh,1530.779999,1530.869999,slumlordreach,NNP
then,then,1531.17,1531.34,slumlordreach,RB
finally,finally,1531.34,1531.98,slumlordreach,RB
escorted,escorted,1532.17,1532.59,slumlordreach,VBN
by,by,1532.59,1532.7099999999998,slumlordreach,IN
my,my,1532.71,1532.85,slumlordreach,PRP$
father,father,1532.85,1533.41,slumlordreach,NN
I,i,1533.44,1533.53,slumlordreach,PRP
actually,actually,1533.53,1533.8,slumlordreach,RB
went,went,1533.8,1533.96,slumlordreach,VBD
out,out,1533.96,1534.21,slumlordreach,IN
to,to,1534.25,1534.68,slumlordreach,TO
on,on,1534.71,1534.86,slumlordreach,IN
October,october,1534.86,1535.24,slumlordreach,NNP
12th,<unk>,1535.24,1535.89,slumlordreach,CD
of,,,,slumlordreach,IN
2008,<unk>,1536.09,1536.54,slumlordreach,CD
Columbus,columbus,1536.58,1537.04,slumlordreach,NNP
Day,day,1537.04,1537.26,slumlordreach,NNP
a,a,1537.26,1537.32,slumlordreach,DT
good,good,1537.32,1537.56,slumlordreach,JJ
